"Sc","Kgp"
1.20440219346226,27.02
2.00276531666349,1.308433744926
22.9857363138369,146.2
1.09955742875643,1.79144504
6.157536,9.39807940221543
7.76981719293575,61.8
12.0629634958418,32.38
12.3490257244301,119.86
12.280163336943,54.4
4.523904,45.6847126464222
1.0386915,0.686574993633817
9.58410153182835,150
30.3202179035678,56.48
4.10092645783896,32.26
6.53830869034767,99.99
44.17875,418.310122867329
2.24702967134436,16
30.2617067054091,229.47
12.3921464686866,306.5
31.3962794311088,250.91
14.1862875,57.2017810988032
10.6244463282201,369
1.69616740875035,15.6
0.947107521834826,3.96
2.835294,19.199563439012
12.3700210735098,70.1372008337
12.8993673353998,50.16
8.23989531371219,94.4
12.2860910420409,34.96
3.08754569888708,5.56
13.1642843384143,42.7
31.2451139348167,330.8
0.918331597535092,3.96
4.71954932376425,27.25
3.90426550284224,7.7
23.5978931004504,126.37
14.7110688877227,44.3
1.53996812428395,8.8
2.98040214608355,17.11
0.628318530717959,0.19435296342
22.9728962793754,153.09094075506
18.7251383744388,60.3
2.35619449019234,2.04700706595
4.29588887335243,18.2
8.48230016469244,50.844347417325
1.42294915180211,8.16
48.3693825288549,261.85
0.950334,1.24520944741533
4.83805268652828,11.605539984115
3.18499256506521,11.92
8.63531672713799,19.28
6.29343383571323,20.5
5.00432309162266,12.05
22.1248785000523,61.83
29.6984174672105,111
7.82216480764602,30.39
21.3889076454037,474.4
13.0245328968838,41.83
11.0474280063749,134.6
28.2744,158.593930640438
21.5597049071007,49.13
23.75835,27.1282722179781
11.1447999386098,112.28324709294
5.12361885291093,60.03
1.22705542625133,5.66
11.0446875,68.5175979596384
15.2747866751183,662.3
2.82743338823081,18.69315676305
2.71018418188761,12.97
7.39642772144365,16.31
6.09951162926204,38.23
4.28462435816938,11.65
13.690012875,103.583889896868
1.69646003293849,1.414998489828
2.19911485751286,2.4636474324
3.90426550284224,15
18.232289397278,165.4
25.5089828399749,71.75
1.41371669411541,6.404379110745
6.31861711477969,112.81
2.74494139749545,96.7
1.6513035,1.24364018334607
48.5523619809246,392.73
6.47355157513535,9.9
2.68606171881927,7.215449908436
4.59325788559698,22.5
2.68606171881927,13.9370503657
4.97087915220543,15.17
2.24702967134436,20.2
33.253758238248,317.47154637044
2.1757179090571,11.42
17.0907006416106,56.22
1.02101761241668,4.051749082304
3.15498570372191,16.16
17.2196290804296,48
21.5767459095771,107.94
12.9805274456776,122.92
29.4532,258.95630800414
10.5989497522145,41.32
15.7021354833488,158.94
2.010624,1.40154220779221
16.4323032060657,43.74
13.7359211383575,69.46
6.86505366289765,8.71
6.605214,113.256189521263
9.72720476525656,23.7
3.29867228626928,16.3001001009
