"High","Low","Kgp","Sc","Fitted"
32.9842298346952,3.57843562548048,2.04700706595,2.35619449019234,10.2273347738032
17.0250314878786,2.04066772497182,5.72,1.25560709483776,5.07245259466357
180.335481541598,22.1555235755619,134.6,11.0474280063749,56.2455784462861
137.050877725779,14.0583007609284,275.1,8.01947861678975,39.402077518414
7.98199730826868,0.864985032819207,0.6895435008,0.628318530717959,2.37981627575309
64.9793999058246,6.47321515569736,2.873141491374,3.97411470679109,18.2238094176793
183.456885968777,18.4053559296135,32.71,10.2669777618452,51.9839337275821
245.738029778506,27.1903913215649,219.6,14.4997319255512,75.9413055199097
41.3906577763942,4.83985322233801,6.4827927857,3.07090681888402,13.6775462173043
102.75788234063,11.6500314216423,177.2,6.80864189277905,32.8883425395778
916.909823765092,100.311311936987,264.86,46.6384814469068,277.444460479095
229.967028504514,26.7135000508541,44.11,13.3891177842336,69.7530372327328
107.437554405175,11.6062267845463,55.4,6.50737588057049,31.3316575390435
36.7386701918453,4.31170072572798,12.0047893851,2.69412,11.8144777894916
52.6982868853818,5.48838854708261,16,3.33760334136388,14.9737819052284
43.0462070124755,5.47752945838862,26.76,3.15498570372191,14.0535157134881
389.586351178861,44.1278367488876,49.13,21.5597049071007,118.388048405694
65.3707022450188,7.30507314372746,15.99,4.21627367151609,19.4026122147322
61.0401396594991,7.21042386380007,19.83,3.9438081173001,18.0111101169954
250.953404305523,23.8076725332121,41.83,13.0245328968838,67.6554955000919
25.5278524811047,3.07209365529406,9.93,1.94349534512827,8.22621798723808
242.327171797704,26.3810100438378,140.15,13.1386415209822,68.1495986783069
73.8160656317217,7.66256365369128,9.70374219276,4.90873852123405,22.9819251599956
87.8679217554124,9.9364075075999,45.3,5.47676979631323,25.8881761631769
102.591348699008,12.163837851272,33.4,6.66338170134786,32.1886747714442
20.3684649204786,2.30975056667547,6.9,1.50806097553669,6.21355707082673
197.583539933968,22.7459035983749,273.86,12.1145960292353,62.2123552262942
197.924507202335,21.1465122730032,198.9,11.6534599435494,59.6312122667897
18.2791043289631,2.20844185776114,6.404379110745,1.41371669411541,5.78471455280647
10.2709306470897,1.09489581349841,4.98,0.847706448427342,3.27750946464901
