"Kgp","quantile..0.1","quantile..0.9","Sc","predicted_value","nodesize"
17.9,8.6713420871,60.03,5.28382638717092,25.8961173578079,70
31.78,2.04700706595,36.2,2.47708516203665,18.3067715708495,70
90.82,47.75,202.6,23.5189985467557,129.782494150158,70
34.96,2.7573831054,33.38,1.77851122599187,15.6988712352208,70
77.54,38.67,334.566000007958,15.4648423770481,140.847322875545,70
5.345680057564,9.70374219276,57.9,4.90873852123405,26.1104577806219,70
44.3,31.88,372.5,14.7110688877227,132.354925846529,70
16.14,5.56,45.64,3.01433764489561,23.7207397174304,70
159.35,23.7,273.6,10.4413374393672,104.171220324891,70
165.83,88.795,447.172086993889,37.4502861120852,251.411862974596,70
30.52,31.37,236.2,12.8853749045155,95.8770918944681,70
165.05,136.364742846002,498.33,47.6719350509061,312.112690317841,70
11.035455500382,15.64,158.11449654662,5.9395875,62.2990323247854,70
