"Low","High","Fitted","Sc","Kgp","X0.8"
0.791,5.68432000000001,2.86594533333333,11,1.41,0.8
0.754,5.936,2.79511783333333,7.1,1.21,0.8
0.023,0.62272,0.277445733333333,1.09955742875643,0.789,0.8
0.11032,0.96868,0.428821,1.40806964421225,0.522,0.8
1.565,7.158,4.01733506666667,11.0446875,1.17,0.8
0.359333333333333,2.95756666666667,1.39725733333333,3.29498582133864,0.982,0.8
0.147,1.3243,0.567726533333333,1.4,0.05,0.8
1.45,7.3,4.0289208,13.2,2.07,0.8
0.794,5.281,2.52925983333333,11,1.125,0.8
3.468,14.172,8.45429226666667,34.7,6.17,0.8
0.619,3.79158,2.11284626666667,4.85911828459224,3.337,0.8
3.55,13.55,7.87529273333333,34.7,9.735,0.8
0.777,5.72996000000001,2.82483333333333,7.69690200129499,2.27,0.8
0.046,0.91,0.3516338,1.22695512298381,0.282,0.8
1.464,6.246,3.72989173333333,12.4,7.96,0.8
0.223,1.813,0.834495,2.02817678025855,1.316,0.8
-0.00780000000000005,0.3028,0.120643533333333,0.314159265358979,0.08,0.8
0.14,1.757,0.799575066666667,2.31,0.557,0.8
0.027,0.275,0.150139133333333,0.526404974276444,0.096,0.8
0.0201,0.2779,0.144239333333333,0.812887099116359,0.2684,0.8
0.63,4.925,2.38780416666667,3.1,0.36,0.8
1.67,7.944,4.54308753333333,17.3593655054344,2.53,0.8
0.806333333333331,5.70180000000001,2.76347993333333,9.52736665879938,2.8,0.8
0.390666666666666,2.2132,1.32157936666667,3.12659944213658,1.95,0.8
2.827,14.105,8.0664672,44.2,7.55,0.8
0.5945,3.7827,1.99205483333333,5.6,1.75,0.8
0.77,6.52,3.32671893333333,9.42477796076938,2.12053333333333,0.8
0.03,0.273,0.138168066666667,0.0962,0.026,0.8
0.154,1.767,0.786909266666667,2.44,0.672,0.8
0.04,0.262,0.1532724,0.574346376568022,0.188,0.8
0.67,3.44400000000001,2.1408394,4.523904,1.15,0.8
0.726,4.892,2.25620533333333,6.50666163007839,2.42,0.8
1.687,7.309,4.2019956,17.7205875,2.25,0.8
0.0979,0.984,0.5069813,1.2,0.07,0.8
1.7,9.05,4.61892026666667,22.795996226619,4.24,0.8
0.1386,1.5034,0.643496733333333,1.5,0.06,0.8
0.138,1.437,0.6680137,1.4,0.52,0.8
0.291,1.96,1.06867493333333,2.59,1.558,0.8
0.732,5.918,2.8399395,6.15082292303654,2.72,0.8
1.129,5.9994,3.3892158,11.0149296728071,2.24,0.8
0.479,3.822,2.2439424,6.69577961715732,1.94,0.8
3.308,14.432,7.74361886666667,41.2825875,11.76,0.8
