"Sc","Low","High","Kgp","Fitted"
2.35619449019234,3.64044987650738,24.7640488885664,2.04700706595,14.622135877755
1.25560709483776,3.64044987650738,11.5617995060295,5.72,7.28530317438853
11.0474280063749,16.8426992590443,143.584293331399,134.6,80.8642576860545
8.01947861678975,14.2022493825369,98.6966454307731,275.1,56.7255021574572
0.628318530717959,0.707070707070707,3.64044987650738,0.6895435008,3.38570720978381
3.97411470679109,6.28089975301476,45.8876479006255,2.873141491374,26.0793126160636
10.2669777618452,16.8426992590443,133.022493825369,32.71,74.5655996430845
14.4997319255512,24.7640488885664,193.752840985039,219.6,109.263021374837
3.07090681888402,6.28089975301476,32.6853985180886,6.4827927857,19.6046447912098
6.80864189277905,11.5617995060295,82.8539461717288,177.2,47.3257862449051
46.6384814469068,82.8539461717288,716.5619165335,264.86,398.168738836972
13.3891177842336,22.1235990120591,177.910141725995,44.11,100.038606997398
6.50737588057049,11.5617995060295,80.2134962952214,55.4,45.0135555850732
2.69412,3.64044987650738,30.0449486415812,12.0047893851,16.9603725841112
3.33760334136388,6.28089975301476,37.9662982711033,16,21.4976654228333
3.15498570372191,6.28089975301476,35.325848394596,26.76,20.1996136110423
21.5597049071007,35.325848394596,304.651735798349,49.13,169.497359937043
4.21627367151609,6.28089975301476,48.5280977771329,15.99,27.8438388562633
3.9438081173001,6.28089975301476,45.8876479006255,19.83,25.8592730736775
13.0245328968838,22.1235990120591,172.62924197298,41.83,97.0279434275933
1.94349534512827,3.64044987650738,19.4831491355517,9.93,11.8153968583411
13.1386415209822,22.1235990120591,175.269691849487,140.15,97.9692717167948
4.90873852123405,8.92134962952214,59.0898972831624,9.70374219276,32.9477774863487
5.47676979631323,8.92134962952214,64.3707970361772,45.3,37.1930246743697
6.66338170134786,11.5617995060295,82.8539461717288,33.4,46.2095122320649
1.50806097553669,3.64044987650738,14.2022493825369,6.9,8.92305561213711
12.1145960292353,19.4831491355517,159.426992590443,273.86,89.5536122983177
11.6534599435494,19.4831491355517,151.505642960921,198.9,85.7883576695436
1.41371669411541,3.64044987650738,14.2022493825369,6.404379110745,8.30729235401173
0.847706448427342,0.97979797979798,6.28089975301476,4.98,4.71640807694778
12.3187355404316,19.4831491355517,162.06744246695,31.37,91.2253777737942
57.4125855593495,103.977545183788,906.674307642032,152.5,501.156806558264
1.83146630316035,3.64044987650738,19.4831491355517,8.77,11.0639164713268
3.96549742668342,6.28089975301476,45.8876479006255,24.26,26.0167289644772
3.08754569888708,6.28089975301476,35.325848394596,5.56,19.7222501745344
14.3759516068051,24.7640488885664,193.752840985039,47.75,108.231088345666
24.9287121549419,43.2471980241181,357.460733328497,48.65,199.047649362195
5.335488,8.92134962952214,64.3707970361772,62.39530635616,36.1325386506893
2.835294,6.28089975301476,30.0449486415812,19.199563439012,17.9467747493036
19.6884038940857,32.6853985180886,275.606787156768,61.1,153.291348300037
6.09639508638424,8.92134962952214,74.9325965422067,107.58,41.8777579886772
29.6984174672105,51.1685476536403,434.033779747211,121.59,241.609507078174
7.76981719293575,11.5617995060295,96.0561955542657,61.8,54.7741337367944
4.25588213098292,6.28089975301476,48.5280977771329,11.5,28.1335004032461
2.76629765963755,3.64044987650738,30.0449486415812,21.33,17.464015533126
2.84503750817752,6.28089975301476,30.0449486415812,23.66,18.0150508319266
25.073282124326,43.2471980241181,360.101183205004,124.8,200.325720071825
11.8473069767553,19.4831491355517,156.786542713936,47.63,87.3692480888435
5.8082582941149,8.92134962952214,69.6516967891919,245.4,39.692611339551
38.8181092508762,67.0112469126845,587.179872584639,88.12,324.968171875288
4.97087915220543,8.92134962952214,59.0898972831624,15.17,33.4097431220728
0.812887099116359,0.929292929292929,6.28089975301476,0.952806250704,4.50246121366074
60.5111999652808,109.258444936803,954.202405419165,626.57,531.179532804998
32.7174143169032,56.449447406655,484.202327400851,168.5,268.937827137822
11.945934,19.4831491355517,156.786542713936,68.911390215177,88.1746502489178
9.78937298533103,16.8426992590443,125.101144195847,30.8,70.7359950510935
5.35220481407267,8.92134962952214,64.3707970361772,9.83,36.2578630828311
4.47654258136622,6.28089975301476,51.1685476536403,34.2,29.7524268765234
2.49996531447736,3.64044987650738,27.4044987650738,19.6,15.6128404068321
2.12697127758583,3.64044987650738,22.1235990120591,11.66,13.0560639471756
1.78942462479031,3.64044987650738,16.8426992590443,26.3,10.7831542223446
6.9708,11.5617995060295,85.4943960482362,28.16703168403,48.5749219697624
28.2744,48.5280977771329,412.910180735152,24.4512406098803,228.820077904504
3.00495709478695,6.28089975301476,32.6853985180886,14.14,19.1391778276703
0.392699081698724,0.424242424242424,3.64044987650738,0.927249785,2.01243103438755
5.5154715,8.92134962952214,67.0112469126845,7.56206550802139,37.4840400629026
3.65156812552967,6.28089975301476,40.6067481476107,110.7,23.7469350165843
33.18315,56.449447406655,492.123677030373,191.968101126814,273.178418883208
3.00495709478695,6.28089975301476,32.6853985180886,12.64,19.1391778276703
7.26644386915473,11.5617995060295,90.775295801251,136.13,50.8602805532585
3.54206267466724,6.28089975301476,40.6067481476107,18.16,22.959986048839
0.376991118430775,0.404040404040404,1,0.483455588,1.92352607388555
20.0302549530026,32.6853985180886,280.887686909782,113.31,156.240043820528
1.42942465738336,3.64044987650738,14.2022493825369,8.06054755506,8.40951782745015
4.59325788559698,8.92134962952214,53.8089975301476,23.3,30.6122173154157
7.0527197104644,11.5617995060295,88.1348459247436,53.3,49.207151531741
13.6154618849965,22.1235990120591,183.191041479009,46.88,101.912135097377
0.783553315109649,0.898989898989899,6.28089975301476,2.9,4.32297712754127
