"Sc","Kgp"
2.64880728262568,1.24415459395877
1.70474809223843,0.916290731874155
0.307484699747961,0.188966099512623
0.908353792489904,-0.579818495252942
1.91692261218206,0.73716406597672
1.38137042817819,0.00995033085316809
0,-0.397496938458987
0.569365740945839,-1.10866262452161
-1.27296567581289,-3.32423634052603
2.97552956623647,2.19499988231411
1.75536012151569,1.34312586571851
-0.59783700075562,-2.3538783873816
2.56631083293761,1.76644166124377
2.87472709925487,0.810930216216329
0.896088024556636,-0.603306476560156
2.56496689576928,1.77833644889591
1.58923520511658,0.322083499169113
3.55987311045347,1.91985947185537
1.06471073699243,-0.867500567704723
3.34195680161788,0.8754687373539
2.65227582903442,0.518793793415168
2.28238238567653,2.26072088889535
1.76068635635465,0.695145183222618
1.69702801330244,-0.263965545834465
1.90147742003463,0.662687973075237
-0.193029338690144,-1.96611285637283
1.94172999580435,1.05779029414785
2.91777073208428,0.86288995514704
0.204535590474586,-1.26584820804402
-1.10866262452161,-2.32278780031156
0.837247524533702,-0.504181081047322
0.22314355131421,-1.46967597005894
1.50407739677627,-1.49165487677772
1.28449182822456,0.638479779217637
3.88662910936821,2.2628042229822
1.36787343716361,-0.798507696217772
0.65232518603969,-1.4740332754279
2.24334217451751,0.751667629371952
3.54673968695281,2.27572763882416
2.24070968927596,2.68648602318637
-0.892354086290355,-2.36446049671213
2.09736210820421,0.727548607277278
3.65065824129374,2.17815501461587
-0.934711655830436,-3.50655789731998
3.22286784613774,1.09192330051731
2.26176309847379,-0.0304592074847086
3.47532763403862,2.27521389619791
1.96009478404727,0.27002713721306
3.78872478908365,2.41054223449914
1.33500106673234,1.53363619901782
3.03643129251306,-0.460132509450473
-2.13868446015637,-3.00915529388613
-2.93795865946145,-4.60517018598809
3.60821155104648,1.5810384379124
3.50204221696495,0.912282710476616
3.25809653802148,1.38879124131848
1.06471073699243,0.102556588325092
3.09458044662289,2.71601837075139
-0.640245202359639,-2.20727491318972
2.39789527279837,0.482426149244293
0.869173369445023,0.574926549172514
3.65065824129374,2.74212951475507
1.33534311349084,0.0305292050348228
1.81767669752409,0
1.28449182822456,-0.755022584278033
2.41869263215755,2.15083153776651
1.18342494584364,0.385262400790645
0.358647048062448,-1.56064774826467
0.620181510552266,-0.994252273343867
3.34195446318562,1.20896034583698
0.876850440693798,0.514339443065791
0.506327627918333,-0.113168698105638
0.501564976026738,-1.89711998488588
1.26061616167375,0.343589704390077
1.46681338501851,0.0994832784849501
2.32238772029023,0.139761942375159
2.39789527279837,0.343589704390077
-1.40147754689572,-2.20727491318972
2.17475172148416,-0.23572233352107
0.020799789196998,-0.375518031740211
-0.207163048553158,-1.31527687388461
1.70755714315803,0.482426149244293
2.39789527279837,0.883767540168595
3.50254987592244,2.36085400111802
1.70755714315803,-0.105360515657826
0.782346880326284,0.6270073780554
1.12197289872678,0.986786473485853
-2.98779580744631,-4.3428059215206
3.66680983519515,1.79674701073909
-0.641684449402372,-2.3434070875143
3.50204221696495,2.17475172148416
3.42360079065839,1.03673688495002
-2.4851669508845,-4.19970507787993
2.97552956623647,2.0360119837525
3.30930854643237,1.16938135955632
1.19392246847243,0.0188217542405877
-2.62623597522843,-2.36446049671213
-0.282386469790746,-2.19074561123851
0.566715063851928,0.182321556793955
-0.0843265919784323,-1.67131331615219
0.357272025818216,-0.961462450520879
-0.4647080265847,-1.63168352138142
0.759988438986751,-1.74296930505862
-0.335875154741732,-0.966970179616393
-1.16890343459476,-2.21640739675299
1.38629436111989,-1.46967597005894
0.471385332585632,-0.0222456089473197
1.38017651748812,0.141499562273699
1.95120575171635,1.73073476739028
1.088159534361,0.792630459044895
2.30153034261836,1.65822807660353
1.92748922509903,0.0861776962410524
-0.975533650350691,-1.15327969001042
0.262364264467491,-1.96611285637283
-1.74971739063386,-2.83021783507642
2.23001440015921,1.83258146374831
3.93206647599634,2.59001713419062
0.0873349309377321,-1.27296567581289
3.21221958171978,1.83098018238134
0.693147180559945,-1.26940060964839
1.09308213441279,0.425267735404344
0,-1.73727128394399
1.16315080980568,0.22314355131421
-1.07162962560059,-2.79688141480883
0.346222189631631,-1.13943428318836
0.955511445027436,-1.10866262452161
0.426264897305162,-1.13943428318836
-0.282386469790746,-1.63168352138142
0.845086078103008,-0.285018955032297
3.91800507710569,0.966983846189673
1.59101698847782,-0.204199135313272
0.444685821261446,-1.40649706843741
2.8094026953625,0.0295588022415444
0.916290731874155,-0.289016295464918
1.54701767947245,1.11185751541813
-0.337434182653927,-1.67131331615219
0.867205017777805,-1.04982212449868
0.204724965790192,-2.81341071676004
3.07731226054641,2.15986879079245
-1.95636290336242,-3.91202300542815
1.79175946922805,0.86288995514704
3.50416779043623,1.31764071780284
2.87472709925487,0.741937344729377
0.857047813397617,-0.273822999056448
0.682694426252842,-1.17657383013783
1.1447298858494,0.792630459044895
1.64777532229643,0.0753857269058897
2.50807679673426,0.86288995514704
2.58030087002189,1.3244189574018
2.10981078189299,0.536200930097219
3.72086249996699,1.7227665977411
2.34619955995722,0.488580014818671
1.75253552590761,2.51073682648902
1.84054963339749,1.41098697371026
0.930917661964076,-0.930136138696208
0.203121345990956,-1.4409617624622
-0.70359993486705,-2.19074561123851
3.41669674304322,1.48387468945875
2.48039096943297,1.55180879959746
1.36660932203599,-0.0618754037180875
-1.15785520714465,-2.52572864430826
1.28093384546206,0.906240396020654
2.04081791040604,0.819779831493311
0.694528883899843,-1.37634403026672
-0.70359993486705,-2.31600811332619
1.58923520511658,-0.210721031315653
-0.598239419209222,-0.460132509450473
1.98787434815435,-1.13943428318836
2.27212588550934,1.02604159583327
-0.0676111681470529,-0.566573268502921
0.587786664902119,-0.765717873394781
1.77495235091167,-1.13943428318836
2.11625551480255,0.72270598280149
2.8229808229777,1.00063188030791
2.11550880300763,0.404864928036132
0.862785916258845,0.0363319292473902
1.43508452528932,2.54238908520136
0.182321556793955,-2.65926003693278
0.978326122793608,1.58964328510592
2.26176309847379,0.0392207131532813
-1.20397280432594,-3.2188758248682
-0.693147180559945,-2.57702193869581
3.05400118167797,1.70201709372719
1.00129305024681,0.408128225527648
0.062694237438549,-3.03655426807425
3.69258899082953,2.35991015961332
-0.564719150510842,-3.05760767727208
3.50254987592244,2.00148000021012
2.25658740126753,0.966983846189673
1.03936937019157,-0.657780036722656
1.45995834475258,1.8484548129046
0.207014169384326,-0.487760350834995
-0.23572233352107,-1.57021719928082
1.37980200802888,-0.383092257256439
-0.554522621163089,-1.67131331615219
0.750754377130811,0.511625303936555
3.03495298670727,1.48613969608961
0.713946969756948,-0.916290731874155
1.53274055709579,0.0953101798043249
1.99529519101848,2.56047783663507
-1.6094379124341,-4.60517018598809
2.90267468770018,1.76130026174335
2.62063640565897,0.916290731874155
1.9819774103831,0.179261323497358
1.33500106673234,0.0704584636485614
1.37584160681279,0.468377307501151
0.10124092522326,-0.247180129142451
3.34286180464919,1.708377860289
-0.164603434134362,-1.71479842809193
-1.21150961765026,-3.05760767727208
1.88706964903238,-0.27443684570176
3.16793404763862,0.810930216216329
2.58021682959233,0.500775287912489
2.40194954312641,0.454255272277596
1.77495235091167,-0.301105092783922
0.634935270811531,-0.853315932712767
2.2082744135228,-0.210721031315653
2.39789527279837,0.117783035656383
2.87356463957978,1.63119940421561
-0.916290731874155,-3.50655789731998
0.346222189631631,-1.0996127890017
2.56300836935809,0.974559639998131
2.76631910922619,0.0582689081239758
0.436308552063,-0.0491902441907718
3.42426265459315,1.71018781553424
1.16315080980568,1.59635267288544
3.13431509840738,0.975188373121638
1.21719380358291,-0.0408219945202552
1.77333854527177,0.254642218373581
1.38629436111989,-1.30933331998376
0.587786664902119,-0.192371892647456
0.693147180559945,-2.04022082852655
2.60375151797067,0.955511445027436
-1.38099875845886,-3.2188758248682
2.95003313308604,1.32707500145992
2.07944154167984,0.285178942233662
-0.287682072451781,-1.98050159382493
0.316245458814468,-1.51412773262978
-0.371637520551781,-1.89711998488588
0.891635920533116,-0.7339691750802
-0.481705313512598,-1.15201306539522
0.564911390596456,-0.858493633147938
1.04214563550656,-0.579818495252942
0.832909122935104,-0.205794912979597
-0.287867488491711,-1.67131331615219
-0.0509417772295781,-1.89711998488588
1.59983420654231,0.747635365844015
1.24004006565372,-0.84010159351661
0.778399310053069,-0.551647618286246
0.930917661964076,-0.66468930774346
2.97552956623647,1.40609698841607
0.0563424509398888,-1.44816976483798
1.33500106673234,0.548699276194072
1.38629436111989,-0.653926467406664
1.81658588149068,1.00063188030791
1.06829052878172,-0.49758039701597
3.34286180464919,1.57484646766448
1.32705144264335,-0.252314928614492
2.16332302566054,2.09186406167839
1.82528260011598,1.03673688495002
1.06471073699243,-1.96611285637283
-0.502929239404898,-2.09286456201198
0.78845736036427,-0.301105092783922
-0.973834329346516,-2.52572864430826
2.64683145825159,1.29198368164865
1.59948289842719,0.726581956646183
0.512823626428664,-1.00512194558077
3.97968165390196,2.1621729392773
0.947789398933526,-0.019182819416774
4.03777421073371,2.03077636969855
0.988076075804022,0.81972109261697
4.22181044508947,2.76631910922619
2.73843534656284,1.30019166206648
1.87282651825072,0.883767540168595
1.088159534361,0.0499640780374542
2.45100509811232,0.542324290825362
2.26176309847379,-0.23572233352107
-0.0360210982568511,-1.23787435600162
0.357272025818216,-0.056147160623001
1.1314021114911,-1.02165124753198
3.57794789340665,2.37397508908072
0.78805494191067,-0.581307698804407
3.25809653802148,2.08815348228186
2.1025418613293,1.87180217690159
0.56531380905006,-0.213193220461042
1.67315835361879,0.0769610411361284
0.944429905299356,-0.199671195129068
-0.415515443961666,-3.03655426807425
0.89199803930511,-0.397496938458987
2.18652292772595,-0.328504066972036
2.69867303928961,0.237440856015034
0.857047813397617,-0.788557365364604
1.03936937019157,-0.502692123869269
-1.25847963483746,-2.12026353620009
1.84585879246842,0.62057648772511
2.10981078189299,0.29266961396282
2.28735891007551,0.982078472412158
-1.73321935204821,-1.4409617624622
1.2754587822545,0.188137942115395
-0.693147180559945,-3.24419363285249
2.40194954312641,0.387165350936731
0.350656871613169,-0.41855034765682
0.857047813397617,-2.20727491318972
1.66693845595854,1.94505263864118
1.78163968651873,-0.139262067333508
0.41041451966203,-1.44816976483798
1.28937354744091,-0.0272684271541938
3.3828025629383,2.24495598015741
1.82454929205105,-0.49429632181478
0.68313636519708,-0.755022584278033
1.41098697371026,0.242946178610389
4.15288701783421,2.24070968927596
1.52778933748141,0.931376369292196
0.116109969001325,-0.292136422801159
3.34286180464919,2.69732623773923
2.37954613413017,0.0861776962410524
0.841409912330888,0.631271776841858
-1.67317313083007,-4.60517018598809
3.50254987592244,1.83418018511201
0.877674635903062,-0.441610554744518
1.08019136471183,-0.967584026261706
