"Sc","Kgp"
0.00942477796076938,0.0454162054791125
51.6572865427933,181.510284205854
0.0900851693416873,0.0128
75.7378298520081,262.45631970103
0.725707902979242,0.557890414379572
3.017499743773,1.19418935958019
0.919230010440374,1.02221600684269
51.1489768514425,132.737190753757
67.9290871522453,82.3453136705569
43.8723414073815,38.6204708888712
122.718463030851,519.53499013755
0.287926966701505,0.0892
2.26980069221863,1.2395
40.1515176082861,107.49834498675
57.0123668402861,229.883380315356
2.79915905434851,1.99587373566179
18.4254409133041,12.4279444936053
14.765485471872,16.5230406310188
33.1830724035422,74.6873375436014
0.614181363776805,0.771627732870545
