"Kgp","quantile..0.1","quantile..0.9","Sc","predicted_value","nodesize"
0.09,0.11075,0.7172,1,0.3513596,100
0.812,0.36,3.1957,3.8013,1.89659063333333,100
1.5974,0.448166666666667,3.04,3.95840674352314,1.72277863333333,100
1.777,0.279,1.8936,2.38493857536575,0.947775333333333,100
7.4,3.3,13.6062,33.2,7.95445213333333,100
3.466,0.67,3.7872,4.3,2.20959806666667,100
1.494,0.3535,3.054,3.88,1.73275676666667,100
8.68,3.3,14.1168,34.7,8.08775666666667,100
0.141,0.09,0.781,1.12359132494465,0.384925466666667,100
6.68763333333334,3.43,13.55,37.6991118430775,7.98498253333333,100
2.51,1.64,7.61,12.4,4.0576964,100
3.16,1.64,7.145,12.6,4.22169133333333,100
0.278,0.15,1.58,2,0.6748376,100
1.83,1.7,6.24,18.9,3.8383672,100
0.2367,0.09,0.87,1.22522113490002,0.408386733333333,100
0.33,0.144,1.4344,1.76714586764426,0.693646233333333,100
0.74,0.12,0.96,1.41371669411541,0.493697066666667,100
6.63040000000001,1.64,6.96,13.7444678594553,4.05568586666667,100
0.752,0.229,1.889,2.32817821110911,0.876180666666667,100
0.238,0.02,0.26902,0.469328542164619,0.1252064,100
0.981,0.32,1.978,2.58,1.11803106666667,100
0.96,0.599,3.68,4.71238898038469,1.9857756,100
1.93,1.67,6.71,15.707963267949,4.0269564,100
1.87,0.431666666666666,5.67050000000002,3.40969271145519,2.2981123,100
0.355,0.1362,0.94414,1.2272,0.4779633,100
5.82,3.7346,14.188,35.8,8.14586353333333,100
2.37,1.84,5.92,18.5,3.91886386666667,100
1.44,0.27,2.065,2.69412,1.12776146666667,100
1.65,0.79,6.5,8.3,2.98153416666667,100
1.47,0.399466666666667,2.832,3.26553936741724,1.59948753333333,100
0.245,0.13,1.208,1.56,0.603029666666667,100
15.52,3.48,13.33,38.5,7.99488993333333,100
1.87,0.308,1.97,2.55,1.070816,100
0.094,0.027,0.2684,0.51,0.123527,100
0.3,0.175,1.498,2.010624,0.640479,100
2.37,1.38,7.28,12.281287920441,3.90165373333333,100
0.1,0.02,0.271,0.494800842940392,0.128965266666667,100
7.28,1.56748,6.51304,12.5691536035986,3.82264126666667,100
0.72,0.808,7.65000000000001,8.9041986838708,3.31766266666667,100
1.59075,0.5886,3.68,4.90873852123405,2.02083666666667,100
0.188,0.0780100000000001,0.74,0.919131026251162,0.334609666666667,100
2.65,1.65,7.28,12.9747916271454,4.2333368,100
0.887,0.2525,1.872,2.2,0.805352866666667,100
9.61,3.7346,14.16,48.7462908474253,8.57485966666667,100
0.02,0.04,0.316,0.595765400450375,0.174614533333333,100
6.75,0.79,7.6,9.37557595539435,3.31463873333333,100
0.702999999999998,0.81,6.5,9.61327351998477,2.8448543,100
0.14,0.219,1.5062,2,0.666987733333333,100
0.188,0.04,0.316,0.674595028429517,0.175736866666667,100
4.5,0.75,5.64480000000001,7.05260809797752,2.75184013333333,100
0.3156,0.02,0.1887,0.376991118430775,0.09182,100
0.64,0.2345,1.88,2.35619449019234,0.8497852,100
1.17,0.79,5.151,7.5,2.63626476666667,100
0.06,0.029,0.2688,0.502654824574367,0.128561933333333,100
0.45,0.431666666666666,3.04,3.92699081698724,1.7458955,100
0.584,0.144,1.2,1.6,0.588587633333333,100
1.237,0.36,2.832,3,1.47857026666667,100
0.109,0.02,0.188,0.31070746558568,0.0832390666666667,100
14.46,3.875,14.16,56.7,8.59369933333333,100
0.74,0.576,4.4541,5.9,2.3219296,100
0.029,0.0254,0.2688,0.393878546194227,0.126062,100
0.292,0.12,0.92,1.25,0.469600866666667,100
0.11,0.308,1.889,2.4,1.00797646666667,100
1.41,1.09,6.75,11,2.92513796666667,100
1.21,0.759,5.14,7.1,2.6275298,100
0.789,0.09,0.7172,1.09955742875643,0.325711666666667,100
0.522,0.12,0.985600000000001,1.40806964421225,0.5258146,100
1.17,1.125,6.771,11.0446875,2.92648326666667,100
0.982,0.378,2.832,3.29498582133864,1.67951586666667,100
0.05,0.129,0.985600000000001,1.4,0.554126433333333,100
2.07,1.65,6.63040000000001,13.2,3.88038173333333,100
1.125,1.09,7.13,11,2.98318693333333,100
6.17,3.43,13.55,34.7,8.080747,100
3.337,0.59,3.42,4.85911828459224,1.77794253333333,100
9.735,3.43,13.33,34.7,7.83743533333333,100
2.27,0.76,6.5,7.69690200129499,2.88303513333333,100
0.282,0.12,0.9012,1.22695512298381,0.4467326,100
7.96,1.268,6.63040000000001,12.4,3.58220486666667,100
1.316,0.229,1.872,2.02817678025855,0.801756933333333,100
0.08,0.019,0.188,0.314159265358979,0.0866974,100
0.557,0.2299,1.786,2.31,0.804338633333333,100
0.096,0.02,0.2688,0.526404974276444,0.124381666666667,100
0.2684,0.048,0.453,0.812887099116359,0.211481933333333,100
0.36,0.4,2.832,3.1,1.48286726666667,100
2.53,1.83,5.61,17.3593655054344,3.76228746666667,100
2.8,0.863333333333331,6.75,9.52736665879938,2.95813003333333,100
1.95,0.394666666666666,2.8483,3.12659944213658,1.67658346666667,100
7.55,3.7346,14.1168,44.2,8.46100933333333,100
1.75,0.5704,4.5666,5.6,2.37569253333333,100
2.12053333333333,0.81,7.13,9.42477796076938,3.2814838,100
0.026,0.015,0.12,0.0962,0.0655612,100
0.672,0.303,1.8936,2.44,0.999695466666667,100
0.188,0.03,0.292,0.574346376568022,0.1592342,100
1.15,0.64,3.5271,4.523904,1.96020966666667,100
2.42,0.679,5.14,6.50666163007839,2.54007376666667,100
2.25,1.67,6.596,17.7205875,3.9202924,100
0.07,0.141,0.9128,1.2,0.4696259,100
4.24,2.125,7.70100000000001,22.795996226619,4.45533666666667,100
0.06,0.16,1.208,1.5,0.611953366666667,100
0.52,0.142,1.2,1.4,0.550137666666667,100
1.558,0.32,1.9708,2.59,1.1366168,100
2.72,0.6,4.5,6.15082292303654,2.38064313333333,100
2.24,1.085,5.98180000000001,11.0149296728071,2.61841363333333,100
1.94,0.749,5.14,6.69577961715732,2.52478773333333,100
11.76,3.549,14.44,41.2825875,8.42160246666667,100
1.69,0.576,4.4,5.9,2.2257548,100
0.033,0.015,0.12,0.115566621785017,0.0666245333333333,100
0.123333333333333,0.04,0.3156,0.604756585816035,0.172155266666667,100
0.2525,0.144,1.498,2.00276531666349,0.652400733333333,100
2.436,0.144,1.43314,1.89,0.637291133333333,100
0.6838,0.64,3.591,5.05796417227957,1.95417893333333,100
0.224,0.094,0.7172,0.991601205820018,0.3391203,100
1.208,0.13,0.96,1.36,0.504031633333333,100
1.128,0.45,3.00238,3.87,1.73435203333333,100
5.82,1.83,6.39,18.2228205990245,3.98560106666667,100
1.85,2.02,6.71,20.4,4.10308773333333,100
0.814,0.23,1.872,2.3,0.832826266666667,100
0.79,0.97,6.5,9.6,2.89668036666667,100
4.4,1.68,6.596,15.9,3.93336786666667,100
4.935,0.38,2.6406,3.2,1.3689243,100
2.63,0.808,6.75,9.55044166691297,2.9513849,100
2.78,0.64,12.71,4.16039763308414,3.42277433333333,100
0.4,0.47,2.783,3.48459251082889,1.83484883333333,100
6.24,2.25,8.07,24.834146514206,4.61234133333333,100
4.01,2.27,8.671,26,5.04907633333333,100
1.51,0.76,5.4,7.1,2.6938014,100
1.06,1.7,6.24,15.9,3.89237386666667,100
2.86,1.839,6.39,21.5984494934298,3.9812744,100
1.65,1.65,7.28,12.5664,4.15259613333333,100
2.21,1.56478,7.28,12.3700210735098,3.96394333333333,100
1.504,0.303,2.065,2.77106381717331,1.16527686666667,100
5.4,0.5886,4.1,6,2.18434386666667,100
0.076,0.0254,0.2688,0.5,0.125794933333333,100
0.075,0.32,1.97,2.5,1.0845264,100
0.4545,0.2299,1.872,2.35619449019234,0.8548014,100
0.243,0.04,0.316,0.7098014795566,0.180593133333333,100
1.111,0.5704,3.68,4.90873852123405,2.02269136666667,100
0.985600000000001,0.144,1.2,1.42942465738336,0.5813612,100
0.15,0.07,0.7172,0.950334,0.336033666666667,100
1.38,1.679,6.63040000000001,14.1862875,3.99895093333333,100
0.567466666666667,0.07989,0.74,0.934623814442963,0.328155666666667,100
2.84,0.808,6.75,9.6,2.98634736666667,100
1.32,0.301,1.8936,2.38033795671822,0.933612266666667,100
1.433,0.144,1.414,1.81,0.646274033333333,100
2.06,0.75,6.5,8.3,2.9523167,100
1.02,0.379,3.3453,3.95840674352314,1.7559027,100
1.786,0.2809,1.97,2.54552371393014,1.01614826666667,100
2.35,0.76,5.13,6.74005362648929,2.4299864,100
12.22,3.7346,14.44,42.7547833160183,8.4224866,100
4.65,1.93,5.63,20.4702562802886,3.7886948,100
1.34,0.75,6.5,8.24668071567321,2.8117566,100
4.964,1.83,6.63040000000001,18.3537480373574,4.11234093333333,100
0.986,0.144,1.4344,1.83,0.6525793,100
0.4,0.23,1.88,2.04203522483337,0.8575656,100
0.076,0.0199,0.153200000000001,0.2376,0.0756325333333333,100
1.43,0.79,6.75,8.59387999493285,3.14627726666667,100
0.138,0.019,0.12,0.200235186222395,0.0728381333333333,100
6.994,0.64,3.4785,5.29592923173985,1.8779194,100
1.03,1.85,5.82,16.6,3.85708413333333,100
0.057,0.07,0.612,0.880854217909364,0.2710962,100
0.804,0.303,1.89624,2.45,0.981468466666667,100
4.449,0.79,6.272,7.96759916080941,3.0043522,100
0.773,0.3183,2.042,2.8,1.15921246666667,100
0.47,0.15,1.2,1.48476276548692,0.607897433333333,100
4.2606,0.79,5.75396000000001,7.5398223686155,2.66584786666667,100
5.53,3.3,14.44,30.7,7.68671386666667,100
1.64266666666667,0.638,3.591,4.83805268652828,1.96238353333333,100
2.99,0.79,6.016,7.4,2.88827456666667,100
0.032,0.02,0.2132,0.350956400565368,0.102405466666667,100
8.592,1.125,6.977,11.2311664466373,3.20736773333333,100
3.22,0.61,5.14,6.86729645589608,2.58326956666667,100
0.6312,0.394666666666666,2.832,3.25154839646544,1.58780956666667,100
0.02,0.015,0.138,0.141371669411541,0.0699085333333333,100
1.1046,0.6,3.4714,4.33539786195391,1.97454043333333,100
