"Sc","Kgp"
15.2269001713539,53.71
2.47708516203665,31.78
2.35232277804036,14.25
3.71567036139405,26.42
18.7692286075859,113
2.1757179090571,9.61
14.1862875,19.6483099376114
1.2271875,0.339109371021136
10.8990483712791,55.25
2.00276531666349,1.308433744926
41.2584691169538,165.6
3.00495709478695,14.14
13.0245328968838,41.83
4.31968989868597,18.9527942296
10.0297132191992,39.5
4.83805268652828,11.605539984115
23.75835,27.1282722179781
18.968585933983,66.58
1.48988006137764,5.92
1.17809724509617,1.3093018554
17.7205875,41.226040075121
18.232289397278,146.38
2.90308487209522,14.54
12.3921464686866,306.5
1.29138708427749,8.2
5.33099425733428,37.66
12.087424206034,32.94
23.8307993319939,490.1
1.8063769806205,13.2
19.0646620758048,57.94
7.63958490321019,28.22
2.12697127758583,11.66
3.18499256506521,11.92
3.61283155162826,6.61287812955
6.09951162926204,38.23
2.53683606777376,1.64302664064
2.88427797563099,44.25
7.57902010005606,39.68
9.90538786182508,22.4
3.01433764489561,16.14
4.39498727662469,57.9
2.00088117374069,18.9
2.71018418188761,12.97
69.9260842005356,592.05
3.98243242161825,36.52
2.4493392985581,13.16
25.330854619772,103.6
6.40048323680495,47.4
4.07189586921463,27.86
19.9818677361605,47.75
3.14159265358979,7.2739324889
0.934623814442963,2.643094003858
7.01520189862998,36.2
10.6589655,39.555631751228
29.0817487402443,84.87
29.0241999363806,109.5
2.00823708041005,5.85
17.7205875,36.0182430926916
11.7456599101969,334.6
14.990214998009,31.88
60.5111999652808,746.96
38.4846,40.5783279220779
3.08942223971017,33.12
42.4006019741283,235.92
6.24800553882345,12.95
48.50531848838,265.9
12.3700210735098,70.1372008337
28.2744,327.50714763178
11.5166510679947,62.8
7.77544181763474,19.46298972926
48.1296234138676,336.26
3.80513674842412,10.49
1.60221225333079,4.19097733824
3.43804321702012,118.95
9.78937298533103,21.7
10.4413374393672,159.35
3.63011368251378,12.66
14.8617315,121.874970596193
3.1101767270539,9.7142187219
2.49996531447736,19.6
22.0208115331534,88.87
63.468627272253,553.54
1.64933614313464,3.56787852036
60.5111999652808,626.57
10.5989497522145,26.5
3.54206267466724,18.16
41.2825875,447.172086993889
1.97920337176157,7.41915080214
13.7444678594553,87.76905542559
47.381721019632,203.56
17.7003848865164,134
1.82030054189155,15.1
24.4811855785969,153
37.6991118430775,442.99911089742
2.53683606777376,2.69007840948
2.68606171881927,7.215449908436
8.23989531371219,94.4
1.77851122599187,34.96
3.07090681888402,6.4827927857
12.9935891225476,236.2
4.41362126611124,37.9
1.42942465738336,6.8500353537
17.8994613568204,80.43
3.57814604131953,31.5
2.82743338823081,9.21516726284
33.18315,191.968101126814
12.014577097192,65
26.6853825027514,115.5
13.7359211383575,69.46
12.8993673353998,50.16
12.3187355404316,31.37
8.24668071567321,21.45449687073
7.71426975390434,96.01
21.5597049071007,49.13
28.2744,158.593930640438
17.5952697967602,46.83
3.85263059010026,8.52
6.80864189277905,177.2
5.19540885087412,8.6713420871
1.17015008557832,2.98
7.71426975390434,33.83
17.4227269502546,54.27
2.1757179090571,11.42
31.579127204987,118.03
6.53830869034767,99.99
11.0446875,12.2697057231984
14.3759516068051,47.75
3.83598268802644,83.74
0.75398223686155,0.429290717856
3.45575191894877,7.18218211326
5.03907481237911,14.46
1.72786883275864,13.9
30.9471282846934,89.84
6.86225937305253,25.87
24.9287121549419,48.65
3.65076607816719,17.1
0.549778714378214,0.7163245936
1.94639318424804,51.8
52.9657856738457,466.72
29.6984174672105,103.13
5.335488,62.39530635616
17.0907006416106,56.22
4.26079490384341,7.62
2.82743338823081,18.69315676305
2.24702967134436,20.2
18.7251383744388,60.3
60.1321875,473.163216911765
11.8473069767553,47.63
8.78667132170238,69.8
14.1862875,129.121424592564
0.494800842940392,0.358234009056
15.182409486042,61.71
1.68919147269236,4.96
14.3035066077582,25.61
11.0086223443712,321.7
3.61818414407481,12.57
6.49312175392254,18.99
4.89983324926874,11.35
6.49312175392254,29.37
3.80513674842412,13.2
6.72746442720521,49.2
16.4323032060657,43.74
0.947107521834826,3.96
3.97411470679109,2.873141491374
65.6551413279126,483.7
25.5089828399749,104.66
5.01820931389437,41.52
2.15299218450687,25.75
4.45269836626086,61.99
4.07856772512986,9.75
11.6862767839766,184.49
1.11351731792849,6.8
2.25312412607655,11.44
13.6788607366474,169.1
2.74494139749545,96.7
20.8307715,57.7231118299593
6.66338170134786,33.4
4.523904,45.6847126464222
5.8082582941149,245.4
2.96880505764235,5.148520179264
7.77544181763474,11.42040707346
1.22522113490002,1.42055686773
1.25560709483776,5.72
25.073282124326,124.8
10.6244463282201,369
7.26644386915473,136.13
1.50806097553669,6.9
1.09955742875643,1.79144504
9.7926572849714,16
6.47355157513535,22.09
2.87046510616496,85.8
19.9818677361605,31.96
33.253758238248,317.47154637044
29.6984174672105,121.59
5.81061524021754,34.5
8.69342077986823,516.4
3.90426550284224,7.7
46.6384814469068,264.86
4.21627367151609,13.34
0.918331597535092,3.96
5.07087269573194,14.25
5.77146725368167,129.8
31.3962794311088,250.91
4.59325788559698,23.3
5.67924568268022,15.25
3.13012596822764,151.8
5.7776162883491,18.27
32.7174143169032,168.5
13.7719470546853,52.24
3.9438081173001,19.83
2.7160477427716,14.99
1.22705542625133,5.66
3.26439907287287,12.01
2.08342915105884,9.99
0.597588457171335,12.98
0.847514027442724,15.14
1.5535051993863,14.66
33.18315,299.787030056341
5.27787565803085,10.34128655868
1.09955742875643,3.238383722805
1.24340645003624,33.8
0.470198845625211,7.29
23.5978931004504,88.11
1.41371669411541,6.404379110745
27.8827648317117,106.57
6.157536,9.39807940221543
0.302378292908018,0.525309554
30.2617067054091,229.47
5.05796417227957,5.34056616632
1.86912378402238,56.97
2.0907057757267,8.16
2.98040214608355,17.11
10.5672717797403,208.89
5.59304287058969,17.63
3.90426550284224,15
50.2656,143.990462662338
24.9287121549419,76.14
5.85848924891699,22.23
66.5060932360619,346.64
1.78942462479031,26.3
3.3465810292407,16.99
7.26886515900844,11.9
4.69744,40.65269711813
25.8889224985676,460.5
3.15498570372191,16.16
3.95840674352314,16.853283812442
2.12697127758583,16.3
6.29343383571323,20.5
0.75398223686155,0.8543636178
3.33760334136388,16
13.6154618849965,47.16
0.942477796076938,0.72906147776
15.4650566666033,38.67
11.1447999386098,112.28324709294
2.68606171881927,13.9370503657
16.4323032060657,99.28
3.1101767270539,3.87362845716
13.690012875,103.583889896868
7.39642772144365,22.95
4.69213820420315,27
0.665136761145799,1.8
9.91441881581442,109.07
0.950334,1.24520944741533
6.28280392611474,29.4
7.26886515900844,11.29
0.392699081698724,0.927249785
