"Sc","Kgp"
2.54469004940773,1.64183562081
2.00276531666349,1.308433744926
1.69646003293849,1.414998489828
2.35619449019234,2.04700706595
2.010624,1.40154220779221
3.97411470679109,2.873141491374
2.1382515,0.633317417876241
11.0446875,12.2697057231984
4.90873852123405,13.1489924412
1.6513035,1.24364018334607
3.97411470679109,4.47603084621
4.90873852123405,9.70374219276
6.157536,9.39807940221543
7.77544181763474,11.42040707346
11.0446875,7.85244461420932
8.042496,9.13415377514642
28.2744,24.4512406098803
23.75835,27.1282722179781
23.75835,27.3373722784568
28.2744,54.4499514578559
38.4846,40.5783279220779
2.0907057757267,8.16
0.847706448427342,4.98
0.796047446975187,6.2
0.918331597535092,3.96
3.65076607816719,17.1
1.53996812428395,8.8
2.49996531447736,19.6
6.66338170134786,33.4
8.82294764853397,47.2
1.46488694600814,6.73
3.2187012767428,26.8
1.06243940311197,4.63
5.47676979631323,45.3
6.74692121122941,45
1.81862575306231,13.5
4.34709039018028,31.4
1.69616740875035,15.6
4.41362126611124,37.9
2.16977738511463,6.56
2.1757179090571,11.42
4.15854542210385,11.81
4.21627367151609,13.34
4.15854542210385,6.34
3.08754569888708,5.56
3.3921325628465,10.99
3.22356055227119,7.74
2.1757179090571,9.61
2.07003099369508,9.61
7.25843912735392,23.47
6.86225937305253,25.87
5.03907481237911,14.46
6.26359424114402,19.44
6.26359424114402,23.51
4.21627367151609,15.99
0.665136761145799,1.8
0.783553315109649,2.9
1.11351731792849,5.34
1.54266435671408,7.92
1.00111479097342,2.48
1.17015008557832,2.98
1.68919147269236,4.96
0.947107521834826,3.96
1.09587720111179,5.22
1.11351731792849,6.8
1.72786883275864,13.9
1.29138708427749,8.2
2.0140329565453,10.06
1.25560709483776,5.72
1.48988006137764,5.92
1.11351731792849,5.96
1.50806097553669,6.9
1.22705542625133,5.66
1.82030054189155,15.1
2.25312412607655,11.44
6.86505366289765,8.71
3.95458551728256,21.49
2.4493392985581,13.16
5.85848924891699,22.23
1.42294915180211,8.16
2.12697127758583,11.66
5.07087269573194,14.25
1.83146630316035,8.77
4.60519335397861,22.49
4.71954932376425,27.25
2.13183657378338,14.91
2.12697127758583,16.3
2.98040214608355,17.11
2.08342915105884,9.99
3.45678847415858,12.87
3.03805472078754,13.91
3.3465810292407,16.99
2.79399660813672,11.22
1.97885432993418,13.66
8.92476640642018,39.25
3.3465810292407,32.99
1.5535051993863,14.66
3.54371664025958,27.16
12.3187355404316,31.37
3.15498570372191,16.16
8.00561036984528,27.25
4.16830760152639,26.83
5.81061524021754,34.5
4.83528161236402,20.5
6.72746442720521,49.2
3.54371664025958,22.5
2.5334161819294,20.16
4.10092645783896,32.26
3.15498570372191,26.76
10.8990483712791,55.25
15.4263676325528,93.75
0.176714586764426,0.2275248822
0.376991118430775,0.483455588
0.549778714378214,0.7163245936
2.04203522483337,1.8612019118
0.942477796076938,0.72906147776
1.17809724509617,1.3093018554
0.392699081698724,0.927249785
1.09955742875643,1.79144504
4.31968989868597,18.9527942296
3.14159265358979,7.2739324889
5.41924732744239,8.99995585566
2.96880505764235,9.87223498415
3.61283155162826,6.61287812955
2.04203522483337,2.7900204024
3.07090681888402,6.4827927857
0.942477796076938,3.8717259042
3.61283155162826,4.597982928
4.94800842940392,15.06139939612
7.5398223686155,26.86574940357
9.42477796076938,41.97970486171
5.20208781075754,10.2
