"Sc","Low","High","Kgp","Fitted"
0.642585834447536,0.0606060606060606,0.424242424242424,0.094,0.241505585031779
6.68703384715346,0.484848484848485,3.91593437152392,4.33,2.20483226454829
0.565486677646163,0.0505050505050505,0.373737373737374,0.12,0.214052659766336
14.8627840931975,1.06204115684093,8.32085650723026,18.09,4.68658890656053
2.82743338823081,0.222222222222222,1.74449388209121,0.652,0.978199154463685
3.4,0.252525252525253,2.05469966629588,7.225,1.16422794726575
0.942477796076938,0.0808080808080808,0.616161616161616,1.1835,0.346713628412914
30.4686029839164,2.05469966629588,16.5102892102336,4.41,9.22967316326091
11,0.777777777777778,6.27349833147942,1.34,3.52739608040136
15.9,1.12408231368187,8.87922691879866,1.84,4.99478151778967
2.11859763553896,0.161616161616162,1.31020578420467,1.668,0.744883717463001
3.8,0.282828282828283,2.24082313681869,4.635,1.29313270386041
14.16147612109,0.96969696969697,7.94860956618465,7.61,4.47752867697735
12.3700210735098,0.848484848484849,7.01799221357063,5.52533333333334,3.94078723382339
4.9,0.363636363636364,2.92327586206897,0.295,1.64393618229249
5.89048622548086,0.424242424242424,3.48164627363737,3.02,1.95601224264928
31.4159265358979,2.11674082313682,16.9445773081201,4.69,9.50036967967088
3.8,0.282828282828283,2.30286429365962,1.223,1.29313270386041
1.8,0.141414141414141,1.12408231368187,0.465,0.638657418704527
16.8269341019521,1.1861234705228,9.37555617352614,2.72,5.26925365162917
4.95221131209284,0.363636363636364,2.92327586206897,2.112,1.66046906570623
2,0.161616161616162,1.24816462736374,0.475,0.705453190836661
0.376991118430775,0.0404040404040404,0.252525252525253,0.05,0.145972345079543
0.4,0.0404040404040404,0.272727272727273,0.04,0.154369517853475
0.297747455170348,0.0303030303030303,0.202020202020202,0.047,0.116819407017471
3.7,0.272727272727273,2.24082313681869,1.407,1.26098087306776
1.1065432038198,0.0909090909090909,0.717171717171717,0.781,0.403434458056718
2.19911485751286,0.171717171717172,1.37224694104561,0.559166666666668,0.771582861898755
33.2,2.17878197997775,17.8751946607342,6.26,10.0089400122443
2,0.161616161616162,1.24816462736374,0.28,0.705453190836661
0.568519792831625,0.0505050505050505,0.383838383838384,0.047,0.215136452283697
1.65918684164248,0.131313131313131,1,0.893,0.591381695266164
2.17,0.171717171717172,1.31020578420467,0.915,0.76193491974736
15.9,1.12408231368187,8.87922691879866,4.6,4.99478151778967
0.5,0.0505050505050505,0.333333333333333,0.04,0.190570445393332
22.9728962793754,1.55837041156841,12.6016963292547,2.65166666666666,7.06973828339998
0.66,0.0606060606060606,0.434343434343434,0.048,0.24768001346637
15.9,1.12408231368187,8.87922691879866,3.32,4.99478151778967
3.1101767270539,0.232323232323232,1.86857619577308,1.1084,1.0703027824763
6.4,0.464646464646465,3.72981090100111,0.6,2.11537249938008
8.57437682965709,0.606060606060606,4.90859288097887,4.136,2.78811403226074
1.83783170235003,0.151515151515152,1.12408231368187,0.369999999999999,0.651322909933483
3.3,0.252525252525253,1.99265850945495,0.727,1.13187278314988
24.6,1.68245272525028,13.4702725250278,6.39,7.5415699912658
10.6589655,0.747474747474748,6.08737486095662,3.28,3.42405712234438
11.3,0.787878787878788,6.39758064516129,2.86,3.61815280251872
18.9698871230611,1.31020578420467,10.492296996663,3.12,5.90064373020082
2.6,0.202020202020202,1.55837041156841,1.28,0.903740198470427
2.9,0.222222222222222,1.74449388209121,1.108,1.0018848922772
0.713598940349323,0.0606060606060606,0.474747474747475,0.188,0.266628199614157
38.5,2.55102892102336,20.6050055617353,4.38,11.5110762635224
38.5,2.55102892102336,20.5429644048943,8.83,11.5110762635224
11.9,0.838383838383838,6.7698275862069,1.15,3.79926619626319
15.90435,1.12408231368187,8.87922691879866,0.8942,4.99607163532376
15.9,1.12408231368187,8.87922691879866,4.91,4.99478151778967
3,0.222222222222222,1.80653503893215,1.674,1.03447082224342
2.1,0.161616161616162,1.31020578420467,0.35,0.738708837103094
1.8869,0.151515151515152,1.1861234705228,0.426,0.667728597978476
1.31234655184194,0.111111111111111,0.838383838383838,0.282,0.473928721868677
3.7,0.282828282828283,2.24082313681869,2.247,1.26098087306776
4.05,0.303030303030303,2.42694660734149,0.983,1.37330831117874
1.02101761241668,0.0808080808080808,0.656565656565657,0.686933333333334,0.373929964887469
19.6,1.37224694104561,10.8645439377086,3.45,6.08551878512144
11.0446875,0.777777777777778,6.27349833147942,1.4728,3.54092372974493
11,0.767676767676768,6.27349833147942,2.42,3.52739608040136
30.7,2.05469966629588,16.6343715239155,3.43,9.29583744061137
0.749239110561119,0.0707070707070707,0.494949494949495,0.165,0.279183279868051
3.53429173528852,0.272727272727273,2.11674082313682,0.62,1.20759493934851
44.17875,2.86123470522803,23.3968576195773,11.34,13.1077824712122
19.6,1.37224694104561,10.8645439377086,4.08,6.08551878512144
3.97560332907502,0.292929292929293,2.36490545050056,1.152,1.34947881714494
27.3661964742114,1.86857619577308,14.8972191323693,3.22,8.339781751916
11.0446875,0.777777777777778,6.27349833147942,1.575,3.54092372974493
50.2656,3.23348164627364,26.560956618465,3.875,14.8065469841202
5.335488,0.393939393939394,3.1714404894327,3.68,1.78154348639556
1.61995582893468,0.131313131313131,1,0.144,0.578171314432517
3.45575191894877,0.262626262626263,2.05469966629588,0.431666666666666,1.18224339206898
1.9050585795363,0.151515151515152,1.1861234705228,0.144,0.673793733705625
0.75,0.0707070707070707,0.494949494949495,0.138,0.279450951391302
13.201109380286,0.909090909090909,7.45228031145718,3.76,4.1902962547248
10.4457955731861,0.737373737373737,5.96329254727475,1.63,3.35936964563747
0.157015830798444,0.0202020202020202,0.111111111111111,0.08,0.0638471683944362
12.6,0.868686868686869,7.1420745272525,4.88,4.00992261176328
1.42,0.111111111111111,0.909090909090909,0.658,0.510551173048268
2.68606171881927,0.202020202020202,1.62041156840934,2.26986666666667,0.931956946292758
13.5362629923572,0.939393939393939,7.63840378197998,2.14,4.29066458005214
4.31968989868597,0.323232323232323,2.55102892102336,2.9982,1.45948923675308
7.24241691858793,0.525252525252525,4.22614015572859,4.559,2.37732781001594
1.75929188601028,0.141414141414141,1.06204115684093,0.536800000000001,0.625012310431858
22.3593072222328,1.55837041156841,12.2914905450501,3.88,6.89132948753803
3,0.222222222222222,1.80653503893215,1.637,1.03447082224342
2.09974807476912,0.161616161616162,1.31020578420467,0.4,0.738625170701681
1.22585531603341,0.101010101010101,0.787878787878788,0.142,0.444384074118389
22.8441947696576,1.55837041156841,12.5396551724138,2.74,7.03233899726224
14.9,1.06204115684093,8.38289766407119,1.44,4.69766735406028
0.502654824574367,0.0505050505050505,0.333333333333333,0.148,0.191525616158615
3.58034363148491,0.272727272727273,2.17878197997775,1.207,1.22244516108998
1.56,0.131313131313131,0.98989898989899,0.101,0.557947474132648
0.15707963267949,0.0202020202020202,0.111111111111111,0.03,0.063871661887279
5.17604768735822,0.383838383838384,3.04735817575083,0.64,1.73123853228768
28.2744,1.93061735261402,15.3935483870968,2.125,8.60084701668689
28.3,1.86857619577308,15.3935483870968,4.83,8.60819893672822
0.450200716799655,0.0404040404040404,0.303030303030303,0.02,0.172598951437354
14.2,0.96969696969697,7.94860956618465,5.3,4.48902743267089
33.2,2.17878197997775,17.8131535038932,10.6,10.0089400122443
0.687549354156988,0.0606060606060606,0.454545454545455,0.101,0.25742952495068
33.18315,2.17878197997775,17.8751946607342,8.8,10.0041440027172
0.79,0.0707070707070707,0.515151515151515,0.208,0.293501471897674
17.7205875,1.24816462736374,9.87188542825362,2.1,5.53307136332215
41.3,2.67511123470523,22.0319521690768,5.6,12.2998919418189
3.1,0.232323232323232,1.86857619577308,1.13,1.06699609282869
3.1,0.242424242424242,1.86857619577308,0.21,1.06699609282869
0.946740571206147,0.0808080808080808,0.616161616161616,0.188,0.348193968065517
14.1092619588814,0.96969696969697,7.94860956618465,3.64,4.46194080122143
1.6,0.131313131313131,1,0.61,0.571444689195554
3.97411470679109,0.303030303030303,2.36490545050056,0.68175,1.34900175379252
1.76,0.141414141414141,1.06204115684093,0.808,0.62524981552722
1.53152641862502,0.121212121212121,0.96969696969697,0.32,0.548327859683828
0.284085612200672,0.0303030303030303,0.191919191919192,0.12,0.111752232354117
1.31853962889545,0.111111111111111,0.838383838383838,0.846,0.476039962663426
17,1.1861234705228,9.49963848720801,2.24,5.32040477731759
5.45770304384557,0.404040404040404,3.23348164627364,0.768,1.82004653017881
1.09126211596072,0.0909090909090909,0.707070707070707,0.28,0.398172453318554
52.1626197837568,3.35756395995551,27.429532814238,11.98,15.3335662349535
53.3244794730471,3.41960511679644,27.9879032258065,13.55,15.6558163903902
5.9,0.434343434343434,3.48164627363737,0.41,1.95899472345487
0.353429173528852,0.0303030303030303,0.242424242424242,0.06,0.137343560960309
2,0.161616161616162,1.24816462736374,0.13,0.705453190836661
21.6,1.49632925472747,11.9192436040044,3.45,6.67017125756401
9.6,0.676767676767677,5.52900444938821,0.97,3.10196503071953
3.95209705872599,0.292929292929293,2.36490545050056,5.595,1.341944522162
0.122648813711999,0.0202020202020202,0.0808080808080808,0.033,0.0505658271848669
1.75929188601028,0.141414141414141,1.06204115684093,0.4238,0.625012310431858
17.7,1.24816462736374,9.80984427141268,5.11,5.52700218579294
1.60221225333079,0.131313131313131,1,0.978,0.57219061610239
0.191428012379328,0.0202020202020202,0.131313131313131,0.02,0.0769828417097172
15.9,1.12408231368187,8.87922691879866,4.14,4.99478151778967
2.12057504117311,0.171717171717172,1.31020578420467,0.41,0.745540086990957
0.522316204596009,0.0505050505050505,0.353535353535354,0.12,0.198590848432514
2.2,0.171717171717172,1.37224694104561,0.74,0.771876063901555
0.0170508110419802,0.0101010101010101,0.0101010101010101,0.01,0.00784927266183037
0.4,0.0404040404040404,0.272727272727273,0.03,0.154369517853475
0.75,0.0707070707070707,0.494949494949495,0.112,0.279450951391302
9.4,0.656565656565657,5.34288097886541,14.68,3.04091663497646
2.28257952459507,0.181818181818182,1.37224694104561,0.384,0.799201769427768
38.5,2.55102892102336,20.6050055617353,4.64,11.5110762635224
23.8,1.62041156840934,13.0359844271413,4.06,7.30980935046105
4.63085055817579,0.343434343434343,2.73715239154616,1.1,1.55855038173148
1.5,0.121212121212121,0.95959595959596,0.281,0.537665189000056
7.9,0.565656565656566,4.53634593993326,5.06,2.58061528095516
2.04,0.161616161616162,1.24816462736374,0.671,0.718766348549027
3.39292006587698,0.262626262626263,2.05469966629588,0.3156,1.16193899056512
1.8,0.141414141414141,1.12408231368187,0.825,0.638657418704527
2.4,0.181818181818182,1.43428809788654,0.65,0.837961845204315
7.1,0.515151515151515,4.16409899888765,1.31,2.33316757816248
0.549778714378214,0.0505050505050505,0.363636363636364,0.6312,0.208434651029812
1.06028752058656,0.0909090909090909,0.686868686868687,0.716800000000001,0.387493724482051
3.14159265358979,0.242424242424242,1.86857619577308,2.2092,1.08050684855411
3.1101767270539,0.242424242424242,1.86857619577308,0.6049,1.0703027824763
5.01297584055895,0.373737373737374,2.9853170189099,0.864,1.67969809799843
38.4846,2.55102892102336,20.6050055617353,2.875,11.5067291123158
1.0386915,0.0909090909090909,0.676767676767677,0.24,0.380038038194668
10.8,0.757575757575758,6.14941601779755,1.14,3.46681492870274
15.707963267949,1.12408231368187,8.7551446051168,4.46,4.93780776562947
0.802272167320525,0.0707070707070707,0.525252525252525,0.271,0.29780417015228
3.61283155162826,0.272727272727273,2.17878197997775,1.8936,1.23291501856775
1.8,0.141414141414141,1.12408231368187,0.118,0.638657418704527
4.60797886816511,0.333333333333333,2.73715239154616,2.538,1.5512819227601
0.628318530717959,0.0606060606060606,0.414141414141414,0.0789,0.236439955783395
0.497812788749985,0.0505050505050505,0.333333333333333,0.312,0.189783302805814
2.18659793215093,0.171717171717172,1.31020578420467,1.872,0.767435943411502
19.6,1.37224694104561,10.8025027808676,7.66,6.08551878512144
0.8,0.0707070707070707,0.525252525252525,0.254,0.297007813282826
0.55,0.0505050505050505,0.363636363636364,0.095,0.208513856336401
2.98345532669668,0.222222222222222,1.80653503893215,1.53,1.02908383176361
19.6,1.37224694104561,10.8025027808676,8.98,6.08551878512144
0.8,0.0707070707070707,0.525252525252525,0.07,0.297007813282826
0.5,0.0505050505050505,0.333333333333333,0.039,0.190570445393332
1.59263492278012,0.131313131313131,1,0.87,0.568960918826463
3.37769594368146,0.252525252525253,2.05469966629588,0.96,1.15701609680676
1.97920337176157,0.151515151515152,1.1861234705228,1.7604,0.698525607790476
13.7444678594553,0.94949494949495,7.76248609566185,2.5,4.35294548703154
1.05,0.0909090909090909,0.676767676767677,0.275,0.383943189094208
2.06516731280151,0.161616161616162,1.24816462736374,0.76,0.727135266067288
3.8,0.282828282828283,2.30286429365962,0.22,1.29313270386041
2.6,0.202020202020202,1.55837041156841,0.33,0.903740198470427
11,0.767676767676768,6.27349833147942,3.71,3.52739608040136
1,0.0808080808080808,0.646464646464647,0.07,0.366658599765353
44.3537597567528,2.86123470522803,23.5209399332592,10.3,13.1568002944903
5.8346695,0.424242424242424,3.41960511679644,4.4,1.93850877433771
3.1101767270539,0.242424242424242,1.86857619577308,0.715733333333334,1.0703027824763
14.2,0.97979797979798,8.01065072302558,1.64,4.48902743267089
2.5,0.191919191919192,1.49632925472747,0.749,0.870887793466432
4.95047186562982,0.363636363636364,2.92327586206897,2.068,1.65991842169538
51.0122844861311,3.29552280311457,26.8091212458287,13.33,15.014117010363
1.05795992107815,0.0909090909090909,0.686868686868687,0.235,0.386690568478371
1.41371669411541,0.111111111111111,0.898989898989899,0.32,0.508418045202878
5.39135364371513,0.393939393939394,3.1714404894327,1.263,1.79914963794765
1.43438757109867,0.111111111111111,0.909090909090909,0.9,0.515433645983184
21.2,1.43428809788654,11.6710789766407,5.485,6.55349208270266
2.04203522483337,0.161616161616162,1.24816462736374,1.8936,0.719443337884675
35.8,2.36490545050056,19.1780589543938,7.68,10.747390080509
0.75398223686155,0.0707070707070707,0.494949494949495,0.1956,0.280851606033992
0.309820493074827,0.0303030303030303,0.212121212121212,0.11,0.121286469251571
33.18315,2.24082313681869,17.9372358175751,2.49,10.0041440027172
0.55,0.0505050505050505,0.363636363636364,0.097,0.208513856336401
11.5790288677411,0.808080808080808,6.58370411568409,8.41,3.70244441688726
0.203488844519863,0.0202020202020202,0.141414141414141,0.09,0.0815541537442006
13.2,0.919191919191919,7.45228031145718,1.65,4.18996379447092
1,0.0808080808080808,0.646464646464647,0.176,0.366658599765353
2.4,0.191919191919192,1.43428809788654,0.45,0.837961845204315
2.04203522483337,0.161616161616162,1.24816462736374,1.2624,0.719443337884675
2.35619449019234,0.181818181818182,1.43428809788654,0.760466666666668,0.823514481881777
3.6,0.272727272727273,2.17878197997775,2.475,1.22878043543761
10.6160104230332,0.737373737373737,6.02533370411568,4.93,3.41102805321716
16.2984026034175,1.12408231368187,9.06535038932147,5.61,5.11285815327669
3.2,0.242424242424242,1.93061735261402,1.25,1.09946276901088
10.8,0.757575757575758,6.14941601779755,1.09,3.46681492870274
4.69744,0.353535353535354,2.7991935483871,3.04,1.5797006441116
1,0.0808080808080808,0.646464646464647,0.09,0.366658599765353
3.8013,0.282828282828283,2.30286429365962,0.812,1.29355036365331
3.95840674352314,0.292929292929293,2.36490545050056,1.5974,1.34396716512927
2.38493857536575,0.181818181818182,1.43428809788654,1.777,0.832996158157113
33.2,2.17878197997775,17.8751946607342,7.4,10.0089400122443
4.3,0.323232323232323,2.55102892102336,3.466,1.45320762373033
3.88,0.292929292929293,2.30286429365962,1.494,1.31882008116472
34.7,2.30286429365962,18.6196885428254,8.68,10.435347789022
1.12359132494465,0.0909090909090909,0.727272727272727,0.141,0.40930014797568
37.6991118430775,2.48898776418243,20.1707174638487,6.68763333333334,11.284869655857
12.4,0.858585858585859,7.01799221357063,2.51,3.94980342698296
12.6,0.868686868686869,7.1420745272525,3.16,4.00992261176328
2,0.161616161616162,1.24816462736374,0.278,0.705453190836661
18.9,1.31020578420467,10.492296996663,1.83,5.88011790889141
1.22522113490002,0.101010101010101,0.787878787878788,0.2367,0.444167022595322
1.76714586764426,0.141414141414141,1.06204115684093,0.33,0.62764627801899
1.41371669411541,0.111111111111111,0.898989898989899,0.74,0.508418045202878
13.7444678594553,0.94949494949495,7.70044493882091,6.63040000000001,4.35294548703154
2.32817821110911,0.181818181818182,1.43428809788654,0.752,0.81426666095464
0.469328542164619,0.0404040404040404,0.313131313131313,0.238,0.179514285630572
2.58,0.202020202020202,1.55837041156841,0.981,0.897175454210117
4.71238898038469,0.353535353535354,2.7991935483871,0.96,1.58444645595517
15.707963267949,1.12408231368187,8.81718576195773,1.93,4.93780776562947
3.40969271145519,0.252525252525253,2.05469966629588,1.87,1.16736118821176
1.2272,0.101010101010101,0.787878787878788,0.355,0.444844277875469
35.8,2.36490545050056,19.1780589543938,5.82,10.747390080509
18.5,1.31020578420467,10.2441323692992,2.37,5.76255592981778
2.69412,0.202020202020202,1.62041156840934,1.44,0.934596374647147
8.3,0.595959595959596,4.784510567297,1.65,2.70380541306556
3.26553936741724,0.242424242424242,1.99265850945495,1.47,1.120710370592
1.56,0.131313131313131,0.98989898989899,0.245,0.557947474132648
38.5,2.55102892102336,20.4809232480534,15.52,11.5110762635224
2.55,0.202020202020202,1.55837041156841,1.87,0.8873229966731
0.51,0.0505050505050505,0.343434343434343,0.094,0.194166848992879
2.010624,0.161616161616162,1.24816462736374,0.3,0.708990604818305
12.281287920441,0.858585858585859,6.9559510567297,2.37,3.91409347726612
0.494800842940392,0.0505050505050505,0.333333333333333,0.1,0.188699034782735
12.5691536035986,0.878787878787879,7.08003337041157,7.28,4.00065381019284
8.9041986838708,0.636363636363636,5.1567575083426,0.72,2.8892604497975
4.90873852123405,0.363636363636364,2.92327586206897,1.59075,1.64670394695126
0.919131026251162,0.0808080808080808,0.595959595959596,0.188,0.33859927858097
12.9747916271454,0.898989898989899,7.32819799777531,2.65,4.12244058207962
2.2,0.171717171717172,1.37224694104561,0.887,0.771876063901555
48.7462908474253,3.1714404894327,25.6923804226919,9.61,14.383660644456
0.595765400450375,0.0505050505050505,0.393939393939394,0.02,0.224857576427568
9.37557595539435,0.666666666666667,5.34288097886541,6.75,3.03345644693944
9.61327351998477,0.686868686868687,5.52900444938821,0.702999999999998,3.10601413507597
2,0.161616161616162,1.24816462736374,0.14,0.705453190836661
0.674595028429517,0.0606060606060606,0.444444444444444,0.188,0.252847859423223
7.05260809797752,0.515151515151515,4.10205784204672,4.5,2.31846149964818
0.376991118430775,0.0404040404040404,0.252525252525253,0.3156,0.145972345079543
2.35619449019234,0.181818181818182,1.43428809788654,0.64,0.823514481881777
7.5,0.535353535353535,4.35022246941046,1.17,2.45707590757594
0.502654824574367,0.0505050505050505,0.333333333333333,0.06,0.191525616158615
3.92699081698724,0.292929292929293,2.36490545050056,0.45,1.33389463310335
1.6,0.131313131313131,1,0.584,0.571444689195554
3,0.232323232323232,1.80653503893215,1.237,1.03447082224342
0.31070746558568,0.0303030303030303,0.212121212121212,0.109,0.121614263729299
56.7,3.60572858731924,29.6630144605117,14.46,16.5898479184503
5.9,0.434343434343434,3.48164627363737,0.74,1.95899472345487
0.393878546194227,0.0404040404040404,0.262626262626263,0.029,0.152138172511644
1.25,0.101010101010101,0.808080808080808,0.292,0.452643071224089
2.4,0.191919191919192,1.43428809788654,0.11,0.837961845204315
11,0.777777777777778,6.27349833147942,1.41,3.52739608040136
7.1,0.515151515151515,4.16409899888765,1.21,2.33316757816248
1.09955742875643,0.0909090909090909,0.707070707070707,0.789,0.40102943104023
1.40806964421225,0.111111111111111,0.898989898989899,0.522,0.506500468671024
11.0446875,0.777777777777778,6.27349833147942,1.17,3.54092372974493
3.29498582133864,0.252525252525253,1.99265850945495,0.982,1.13024900796686
1.4,0.111111111111111,0.888888888888889,0.05,0.503759501987182
13.2,0.919191919191919,7.45228031145718,2.07,4.18996379447092
11,0.777777777777778,6.27349833147942,1.125,3.52739608040136
34.7,2.30286429365962,18.6196885428254,6.17,10.435347789022
4.85911828459224,0.363636363636364,2.86123470522803,3.337,1.63098398380291
34.7,2.30286429365962,18.6196885428254,9.735,10.435347789022
7.69690200129499,0.545454545454546,4.47430478309233,2.27,2.51793361576022
1.22695512298381,0.101010101010101,0.787878787878788,0.282,0.444760473426006
12.4,0.868686868686869,7.01799221357063,7.96,3.94980342698296
2.02817678025855,0.161616161616162,1.24816462736374,1.316,0.714832770498794
0.314159265358979,0.0303030303030303,0.212121212121212,0.08,0.122889433689151
2.31,0.181818181818182,1.43428809788654,0.557,0.808262939283312
0.526404974276444,0.0505050505050505,0.353535353535354,0.096,0.200058245335425
0.812887099116359,0.0707070707070707,0.535353535353535,0.2684,0.301522863533224
3.1,0.242424242424242,1.86857619577308,0.36,1.06699609282869
17.3593655054344,1.1861234705228,9.68576195773081,2.53,5.42652578989721
9.52736665879938,0.666666666666667,5.46696329254728,2.8,3.07980258370673
3.12659944213658,0.242424242424242,1.86857619577308,1.95,1.07563768573164
44.2,2.86123470522803,23.4588987764182,7.55,13.1137348816395
5.6,0.404040404040404,3.29552280311457,1.75,1.86481564524685
9.42477796076938,0.666666666666667,5.40492213570634,2.12053333333333,3.04848381785872
0.0962,0.0101010101010101,0.0707070707070707,0.026,0.0402035368899549
2.44,0.191919191919192,1.49632925472747,0.672,0.851141251024836
0.574346376568022,0.0505050505050505,0.383838383838384,0.188,0.217217501868482
4.523904,0.333333333333333,2.67511123470523,1.15,1.52454612070369
